clean,watermarked,wm_method,instrument,si_snr_clean,si_snr_watermarked,delta_si_snr,snr,lsd,pesq,stoi
../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0011/1_original.wav,../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0011/2_watermarked.wav,SemanticCluster,speech,103.16887,40.636463,-62.532406,40.63683,7.856569290161133,3.7155373096466064,0.999603581062403
../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0012/1_original.wav,../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0012/2_watermarked.wav,SemanticCluster,speech,103.22598,40.8148,-62.411182,40.815086,7.8816609382629395,3.6817450523376465,0.9994708515788422
../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0013/1_original.wav,../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0013/2_watermarked.wav,SemanticCluster,speech,103.517334,39.951767,-63.565567,39.95217,7.409632205963135,3.8847110271453857,0.9996737502593169
../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0014/1_original.wav,../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0014/2_watermarked.wav,SemanticCluster,speech,103.71222,40.420876,-63.291344,40.421257,7.273295879364014,3.9214847087860107,0.9996463841474797
../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0015/1_original.wav,../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0015/2_watermarked.wav,SemanticCluster,speech,104.196434,40.072372,-64.12406,40.072727,10.961941719055176,3.5410683155059814,0.9997691240018001
../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0016/1_original.wav,../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0016/2_watermarked.wav,SemanticCluster,speech,103.97832,39.721752,-64.25656,39.72221,7.424591541290283,3.774968385696411,0.9994953272658784
../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0017/1_original.wav,../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0017/2_watermarked.wav,SemanticCluster,speech,104.044235,40.003113,-64.04112,40.0035,7.246502876281738,3.8094587326049805,0.9992894332618554
../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0018/1_original.wav,../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0018/2_watermarked.wav,SemanticCluster,speech,103.82293,39.990356,-63.832573,39.990746,6.153607368469238,3.8592941761016846,0.9998083361151404
../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0019/1_original.wav,../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0019/2_watermarked.wav,SemanticCluster,speech,105.45933,40.664284,-64.795044,40.664654,9.42126750946045,3.406439781188965,0.9995917146511858
../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0020/1_original.wav,../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0020/2_watermarked.wav,SemanticCluster,speech,103.58222,40.1508,-63.431423,40.15122,7.898832321166992,3.7125635147094727,0.999346525438102
../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0021/1_original.wav,../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0021/2_watermarked.wav,SemanticCluster,speech,105.9779,40.527107,-65.45079,40.52749,7.948164939880371,3.667004346847534,0.9998897718230079
../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0022/1_original.wav,../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0022/2_watermarked.wav,SemanticCluster,speech,107.28775,40.72638,-66.56137,40.72674,8.023263931274414,3.7111759185791016,0.9998565719619154
../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0023/1_original.wav,../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0023/2_watermarked.wav,SemanticCluster,speech,101.9717,39.767456,-62.204247,39.76767,7.214005470275879,3.7470595836639404,0.9994615672937504
../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0024/1_original.wav,../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0024/2_watermarked.wav,SemanticCluster,speech,100.303276,40.06069,-60.242584,40.06112,6.29728889465332,3.8721988201141357,0.9995284916977006
../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0025/1_original.wav,../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0025/2_watermarked.wav,SemanticCluster,speech,104.03525,40.37724,-63.65801,40.377598,6.867121696472168,3.909095525741577,0.9996533887888007
../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0026/1_original.wav,../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0026/2_watermarked.wav,SemanticCluster,speech,105.07066,39.888706,-65.18196,39.88915,6.866576194763184,3.8113489151000977,0.9995404504022096
../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0027/1_original.wav,../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0027/2_watermarked.wav,SemanticCluster,speech,104.39279,40.759094,-63.633698,40.759373,7.492644786834717,3.853482961654663,0.9993838981978083
../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0028/1_original.wav,../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0028/2_watermarked.wav,SemanticCluster,speech,102.57318,39.79803,-62.77515,39.798485,7.7589430809021,3.8130764961242676,0.9998351049384693
../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0029/1_original.wav,../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0029/2_watermarked.wav,SemanticCluster,speech,105.85199,39.9019,-65.95009,39.90234,8.142563819885254,3.7514808177948,0.9995499294691679
../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0030/1_original.wav,../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0030/2_watermarked.wav,SemanticCluster,speech,102.06601,40.605225,-61.460785,40.605564,8.357888221740723,3.646752119064331,0.9998623901635788
../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0031/1_original.wav,../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0031/2_watermarked.wav,SemanticCluster,speech,104.929924,39.945667,-64.98425,39.94587,8.425457954406738,3.6353225708007812,0.9996761805522152
../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0032/1_original.wav,../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0032/2_watermarked.wav,SemanticCluster,speech,106.72223,40.922005,-65.800224,40.922356,8.560110092163086,3.879751205444336,0.9997657803284853
../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0033/1_original.wav,../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0033/2_watermarked.wav,SemanticCluster,speech,105.65118,40.620193,-65.03098,40.620537,8.761396408081055,3.499812126159668,0.9996676654840595
../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0034/1_original.wav,../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0034/2_watermarked.wav,SemanticCluster,speech,105.152214,40.19083,-64.96138,40.19121,7.959976673126221,3.570747137069702,0.9994553264796753
../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0035/1_original.wav,../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0035/2_watermarked.wav,SemanticCluster,speech,103.06918,40.281326,-62.787857,40.281616,8.903487205505371,3.448129177093506,0.9996357479004792
../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0036/1_original.wav,../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0036/2_watermarked.wav,SemanticCluster,speech,105.68201,40.332977,-65.34903,40.333374,9.100848197937012,3.436246395111084,0.9997642907518056
../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0037/1_original.wav,../watermark_research/results/LibriSpeech-init/SemanticCluster/2277-149897-0037/2_watermarked.wav,SemanticCluster,speech,101.53718,40.98739,-60.54979,40.987682,7.328598976135254,4.005279064178467,0.9998199034281131
